NIS_CD,GENDER_CD,AGE_CD,ADULT_FL(18+),SENIOR_FL(65+),MUNICIPALITY,PROVINCE,REGION,EERSTELIJNSZONE,FULLY_VACCINATED_AMT,PARTLY_VACCINATED_AMT,FULLY_VACCINATED_AZ_AMT,PARTLY_VACCINATED_AZ_AMT,FULLY_VACCINATED_PF_AMT,PARTLY_VACCINATED_PF_AMT,FULLY_VACCINATED_MO_AMT,PARTLY_VACCINATED_MO_AMT,FULLY_VACCINATED_JJ_AMT,FULLY_VACCINATED_OTHER_AMT,PARTLY_VACCINATED_OTHER_AMT,POPULATION_NBR
11009,V,12-17,0,0,Brecht,ANTWERPEN,VLAAMS GEWEST,Voorkempen,847,7,1,0,827,7,1,0,18,0,0,906
35014,V,30-39,1,0,Oudenburg,WEST-VLAANDEREN,VLAAMS GEWEST,Houtland en Polder,569,4,63,0,488,4,9,0,9,0,0,598
23098,M,40-49,1,0,Drogenbos,VLAAMS-BRABANT,VLAAMS GEWEST,Zennevallei,337,12,74,3,186,8,9,1,66,2,0,404
23032,M,60-69,1,1,Herne,VLAAMS-BRABANT,VLAAMS GEWEST,Pajottenland,202,2,56,0,143,2,1,0,2,0,0,215
11035,V,0-11,0,0,Ranst,ANTWERPEN,VLAAMS GEWEST,Pallieterland,66,7,0,0,66,7,0,0,0,0,0,1113
44083,M,90-100+,1,1,Deinze,OOST-VLAANDEREN,VLAAMS GEWEST,Schelde en Leie,128,3,84,3,39,0,0,0,5,0,0,139
37018,M,70-79,1,1,Wingene,WEST-VLAANDEREN,VLAAMS GEWEST,RITS,566,2,185,1,377,1,1,0,3,0,0,578
45041,M,90-100+,1,1,Ronse,OOST-VLAANDEREN,VLAAMS GEWEST,Vlaamse Ardennen,65,1,35,1,26,0,1,0,3,0,0,77
43007,M,18-29,1,0,Kaprijke,OOST-VLAANDEREN,VLAAMS GEWEST,Oost-Meetjesland,408,3,6,0,377,3,1,0,24,0,0,433
11002,V,12-17,0,0,Antwerpen,ANTWERPEN,VLAAMS GEWEST,Antwerpen Centrum-Noord-Oost-Zuid,12225,532,5,0,11520,367,562,165,137,1,0,17991
37017,M,70-79,1,1,Wielsbeke,WEST-VLAANDEREN,VLAAMS GEWEST,Regio Waregem,351,3,116,1,231,2,1,0,3,0,0,364
71070,V,80-89,1,1,Heusden-Zolder,LIMBURG,VLAAMS GEWEST,MidWestLim,874,7,246,3,613,4,0,0,13,2,0,917
13011,M,80-89,1,1,Herentals,ANTWERPEN,VLAAMS GEWEST,Middenkempen,591,7,150,2,427,5,3,0,11,0,0,623
13046,M,60-69,1,1,Vosselaar,ANTWERPEN,VLAAMS GEWEST,Kempenland,367,1,24,0,341,1,0,0,2,0,0,369
11022,M,60-69,1,1,Kalmthout,ANTWERPEN,VLAAMS GEWEST,Noorderkempen,572,2,163,1,402,1,1,0,6,0,0,591
41082,M,18-29,1,0,Erondegem,OOST-VLAANDEREN,VLAAMS GEWEST,Regio Aalst,1238,11,33,0,1071,11,7,0,127,0,0,1353
23023,V,30-39,1,0,Galmaarden,VLAAMS-BRABANT,VLAAMS GEWEST,Pajottenland,493,6,37,0,433,5,12,1,11,0,0,533
23104,V,80-89,1,1,Gaasbeek,VLAAMS-BRABANT,VLAAMS GEWEST,Pajottenland,305,8,58,0,239,8,2,0,6,0,0,320
45068,M,80-89,1,1,Huise,OOST-VLAANDEREN,VLAAMS GEWEST,Vlaamse Ardennen,312,0,72,0,232,0,3,0,5,0,0,327
24055,M,18-29,1,0,Kortenberg,VLAAMS-BRABANT,VLAAMS GEWEST,Leuven Zuid,1116,24,20,0,1042,24,14,0,40,0,0,1333
42006,M,80-89,1,1,Dendermonde,OOST-VLAANDEREN,VLAAMS GEWEST,Dender,847,9,166,0,654,8,3,1,24,0,0,899
24011,M,60-69,1,0,Bierbeek,VLAAMS-BRABANT,VLAAMS GEWEST,Leuven Zuid,350,1,47,0,282,1,10,0,11,0,0,359
42006,V,90-100+,1,1,Dendermonde,OOST-VLAANDEREN,VLAAMS GEWEST,Dender,305,14,107,1,166,13,1,0,31,0,0,335
36007,M,60-69,1,1,Ingelmunster,WEST-VLAANDEREN,VLAAMS GEWEST,RITS,297,0,35,0,257,0,2,0,3,0,0,296
73098,M,50-59,1,0,Wellen,LIMBURG,VLAAMS GEWEST,Haspengouw,585,3,181,3,275,0,1,0,128,0,0,610
23088,V,12-17,0,0,Vilvoorde,VLAAMS-BRABANT,VLAAMS GEWEST,BraVio,1281,45,0,0,1264,41,4,4,13,0,0,1978
12014,V,80-89,1,1,Heist-Op-Den-Berg,ANTWERPEN,VLAAMS GEWEST,Bonstato,1344,11,186,1,1102,10,8,0,48,0,0,1384
24038,M,60-69,1,0,Herent,VLAAMS-BRABANT,VLAAMS GEWEST,Leuven Zuid,673,1,110,0,546,1,5,0,11,1,0,688
24008,M,70-79,1,1,Bekkevoort,VLAAMS-BRABANT,VLAAMS GEWEST,Demerland,283,0,66,0,214,0,1,0,2,0,0,289
13010,V,0-11,0,0,Grobbendonk,ANTWERPEN,VLAAMS GEWEST,Middenkempen,39,4,0,0,39,4,0,0,0,0,0,582
11029,M,30-39,1,0,Mortsel,ANTWERPEN,VLAAMS GEWEST,ZORA,1495,19,50,0,1391,18,34,1,20,0,0,1704
72021,V,30-39,1,0,Maaseik,LIMBURG,VLAAMS GEWEST,Maasland,1322,12,152,0,1127,12,25,0,18,0,0,1545
42010,M,50-59,1,0,Laarne,OOST-VLAANDEREN,VLAAMS GEWEST,Scheldekracht,879,3,306,0,493,3,5,0,75,0,0,908
12005,V,60-69,1,0,Bonheiden,ANTWERPEN,VLAAMS GEWEST,Bonstato,532,2,98,1,423,1,9,0,2,0,0,556
24054,V,30-39,1,0,Kortenaken,VLAAMS-BRABANT,VLAAMS GEWEST,Zuidoost Hageland,469,1,52,0,408,1,4,0,5,0,0,483
71016,V,60-69,1,0,Genk,LIMBURG,VLAAMS GEWEST,Kemp en Duin,2256,21,637,3,1545,18,47,0,24,3,0,2416
23103,V,18-29,1,0,Wezembeek-Oppem,VLAAMS-BRABANT,VLAAMS GEWEST,Druivenstreek,721,35,29,1,643,32,13,2,36,0,0,960
41048,M,30-39,1,0,Ninove,OOST-VLAANDEREN,VLAAMS GEWEST,Dender Zuid,2000,38,46,0,1911,37,11,1,32,0,0,2268
34041,V,18-29,1,0,Wevelgem,WEST-VLAANDEREN,VLAAMS GEWEST,Regio Menen,1989,20,164,2,1623,17,21,1,181,0,0,2096
42008,M,30-39,1,0,Hamme,OOST-VLAANDEREN,VLAAMS GEWEST,Dender,1407,22,34,0,1353,22,6,0,12,2,0,1548
11040,V,30-39,1,0,Schoten,ANTWERPEN,VLAAMS GEWEST,Antwerpen Centrum-Noord-Oost-Zuid,1836,16,150,0,755,9,911,7,20,0,0,2049
73032,V,90-100+,1,1,Hoeselt,LIMBURG,VLAAMS GEWEST,ZOLim,64,2,22,1,38,1,0,0,4,0,0,70
73066,M,18-29,1,0,Riemst,LIMBURG,VLAAMS GEWEST,ZOLim,884,16,21,0,821,16,6,0,36,0,0,1054
37017,M,18-29,1,0,Wielsbeke,WEST-VLAANDEREN,VLAAMS GEWEST,Regio Waregem,616,14,11,0,499,14,4,0,102,0,0,702
13002,M,60-69,1,1,Baarle-Hertog,ANTWERPEN,VLAAMS GEWEST,Kempenland,74,1,14,0,59,1,0,0,1,0,0,76
24041,V,80-89,1,1,Hoegaarden,VLAAMS-BRABANT,VLAAMS GEWEST,Zuidoost Hageland,180,3,57,1,114,2,0,0,9,0,0,184
13013,M,0-11,0,0,Herselt,ANTWERPEN,VLAAMS GEWEST,Zuiderkempen,57,8,0,0,57,8,0,0,0,0,0,851
13031,V,40-49,1,0,Oud-Turnhout,ANTWERPEN,VLAAMS GEWEST,Kempenland,799,4,146,0,574,4,11,0,68,0,0,854
11050,M,30-39,1,0,Wijnegem,ANTWERPEN,VLAAMS GEWEST,Voorkempen,499,4,13,0,452,4,9,0,25,0,0,549
23024,V,50-59,1,0,Gooik,VLAAMS-BRABANT,VLAAMS GEWEST,Pajottenland,674,2,266,2,374,0,4,0,30,0,0,695
23097,V,60-69,1,0,Roosdaal,VLAAMS-BRABANT,VLAAMS GEWEST,Pajottenland,419,1,53,0,357,1,1,0,8,0,0,436
31033,M,60-69,1,0,Torhout,WEST-VLAANDEREN,VLAAMS GEWEST,Houtland en Polder,730,1,71,0,593,1,1,0,65,0,0,753
71069,V,70-79,1,1,Oostham,LIMBURG,VLAAMS GEWEST,West-Limburg,446,0,20,0,424,0,0,0,2,0,0,452
38008,V,80-89,1,1,De Panne,WEST-VLAANDEREN,VLAAMS GEWEST,Westkust & Polder,410,3,85,1,314,2,2,0,9,0,0,449
23052,M,50-59,1,0,Merchtem,VLAAMS-BRABANT,VLAAMS GEWEST,Amalo,1185,6,287,1,880,5,7,0,11,0,0,1238
13006,V,30-39,1,0,Dessel,ANTWERPEN,VLAAMS GEWEST,Baldemore,564,4,69,0,477,4,9,0,9,0,0,614
13040,V,0-11,0,0,Turnhout,ANTWERPEN,VLAAMS GEWEST,Kempenland,115,16,0,0,115,16,0,0,0,0,0,3087
13003,V,30-39,1,0,Balen,ANTWERPEN,VLAAMS GEWEST,Baldemore,1421,11,141,1,1234,10,30,0,16,0,0,1555
13019,V,90-100+,1,1,Lille,ANTWERPEN,VLAAMS GEWEST,Middenkempen,70,4,36,1,29,3,0,0,5,0,0,79
23099,V,40-49,1,0,Kraainem,VLAAMS-BRABANT,VLAAMS GEWEST,Druivenstreek,866,24,180,3,562,21,17,0,106,1,0,1036
71037,M,80-89,1,1,Lummen,LIMBURG,VLAAMS GEWEST,MidWestLim,355,2,137,1,215,1,0,0,3,0,0,368
23025,V,18-29,1,0,Grimbergen,VLAAMS-BRABANT,VLAAMS GEWEST,Regio Grimbergen,1898,69,121,0,1683,63,18,6,74,2,0,2612
73022,V,18-29,1,0,Heers,LIMBURG,VLAAMS GEWEST,Haspengouw,408,6,25,0,348,6,9,0,26,0,0,453
44064,V,90-100+,1,1,Sint-Martens-Latem,OOST-VLAANDEREN,VLAAMS GEWEST,Schelde en Leie,77,3,36,2,40,1,0,0,1,0,0,87
34023,M,50-59,1,0,Kuurne,WEST-VLAANDEREN,VLAAMS GEWEST,Regio Kortrijk,937,3,133,0,295,1,425,2,84,0,0,994
41024,V,30-39,1,0,Haaltert,OOST-VLAANDEREN,VLAAMS GEWEST,Regio Aalst,1099,10,125,1,939,8,21,1,14,0,0,1178
36019,V,80-89,1,1,Staden,WEST-VLAANDEREN,VLAAMS GEWEST,Midden WVL,369,5,111,3,255,2,0,0,3,0,0,382
44083,V,30-39,1,0,Deinze,OOST-VLAANDEREN,VLAAMS GEWEST,Schelde en Leie,2564,23,252,0,2253,22,40,1,19,0,0,2724
31006,V,30-39,1,0,Damme,WEST-VLAANDEREN,VLAAMS GEWEST,Oostkust,603,3,52,0,527,3,23,0,1,0,0,635
43014,V,30-39,1,0,Sint-Laureins,OOST-VLAANDEREN,VLAAMS GEWEST,Oost-Meetjesland,348,2,35,0,304,2,6,0,3,0,0,362
13014,V,90-100+,1,1,Hoogstraten,ANTWERPEN,VLAAMS GEWEST,Kempenland,87,1,33,0,51,1,0,0,3,0,0,90
34042,V,50-59,1,0,Zwevegem,WEST-VLAANDEREN,VLAAMS GEWEST,Regio Waregem,1680,4,388,1,975,2,8,1,309,0,0,1761
23101,V,60-69,1,1,Sint-Genesius-Rode,VLAAMS-BRABANT,VLAAMS GEWEST,Zennevallei,513,4,53,0,447,4,4,0,9,0,0,550
73001,M,70-79,1,1,Alken,LIMBURG,VLAAMS GEWEST,Herkenrode,519,1,166,0,114,0,222,1,17,0,0,538
23038,M,30-39,1,0,Kampenhout,VLAAMS-BRABANT,VLAAMS GEWEST,BraVio,646,5,23,0,606,5,4,0,13,0,0,717
11050,V,0-11,0,0,Wijnegem,ANTWERPEN,VLAAMS GEWEST,Voorkempen,32,3,0,0,32,3,0,0,0,0,0,594
23039,M,60-69,1,1,Kapelle-Op-Den-Bos,VLAAMS-BRABANT,VLAAMS GEWEST,Regio Grimbergen,277,1,21,0,256,1,0,0,0,0,0,285
24107,M,30-39,1,0,Tienen,VLAAMS-BRABANT,VLAAMS GEWEST,Zuidoost Hageland,1977,20,58,0,1839,19,24,1,56,0,0,2194
43002,M,40-49,1,0,Assenede,OOST-VLAANDEREN,VLAAMS GEWEST,Oost-Meetjesland,848,6,115,1,521,5,6,0,205,1,0,917
71022,M,60-69,1,0,Hasselt,LIMBURG,VLAAMS GEWEST,Herkenrode,2694,7,658,2,774,4,1193,1,67,2,0,2801
24011,V,70-79,1,1,Bierbeek,VLAAMS-BRABANT,VLAAMS GEWEST,Leuven Zuid,471,3,90,1,376,2,1,0,4,0,0,486
24001,M,50-59,1,0,Aarschot,VLAAMS-BRABANT,VLAAMS GEWEST,Demerland,2229,8,721,1,1346,7,11,0,151,0,0,2312
13013,V,50-59,1,0,Herselt,ANTWERPEN,VLAAMS GEWEST,Zuiderkempen,1081,7,235,1,809,6,11,0,26,0,0,1124
13053,M,30-39,1,0,Vorst,ANTWERPEN,VLAAMS GEWEST,Zuiderkempen,984,6,25,0,933,6,11,0,15,0,0,1075
46020,V,18-29,1,0,Sint-Gillis-Waas,OOST-VLAANDEREN,VLAAMS GEWEST,N-O-Waasland,1268,11,129,0,1032,11,30,0,77,0,0,1360
43018,V,60-69,1,1,Zelzate,OOST-VLAANDEREN,VLAAMS GEWEST,Oost-Meetjesland,336,2,63,0,265,2,7,0,1,0,0,353
24054,V,60-69,1,1,Kortenaken,VLAAMS-BRABANT,VLAAMS GEWEST,Zuidoost Hageland,239,1,18,1,218,0,0,0,3,0,0,251
33021,V,12-17,0,0,Poperinge,WEST-VLAANDEREN,VLAAMS GEWEST,Westhoek,625,7,0,0,616,7,1,0,8,0,0,681
44084,V,12-17,0,0,Aalter,OOST-VLAANDEREN,VLAAMS GEWEST,West-Meetjesland,867,9,0,0,850,9,1,0,16,0,0,898
37017,V,60-69,1,0,Wielsbeke,WEST-VLAANDEREN,VLAAMS GEWEST,Regio Waregem,280,3,55,1,215,2,5,0,5,0,0,297
24048,M,18-29,1,0,Keerbergen,VLAAMS-BRABANT,VLAAMS GEWEST,Leuven Noord,734,7,21,0,581,7,6,0,126,0,0,827
46013,M,70-79,1,1,Kruibeke,OOST-VLAANDEREN,VLAAMS GEWEST,N-O-Waasland,721,3,247,2,467,1,6,0,1,0,0,749
11056,V,18-29,1,0,Zwijndrecht,ANTWERPEN,VLAAMS GEWEST,N-O-Waasland,1008,23,74,0,849,23,35,0,50,0,0,1190
36008,V,50-59,1,0,Izegem,WEST-VLAANDEREN,VLAAMS GEWEST,RITS,1867,7,539,2,1094,5,37,0,197,0,0,1944
12025,M,70-79,1,1,Mechelen,ANTWERPEN,VLAAMS GEWEST,Mechelen-Katelijne,2765,19,671,5,2030,14,17,0,47,0,0,2906
72043,M,30-39,1,0,Overpelt,LIMBURG,VLAAMS GEWEST,Noord-Limburg,1872,21,47,0,1793,21,8,0,24,0,0,2093
38014,M,60-69,1,1,Koksijde,WEST-VLAANDEREN,VLAAMS GEWEST,Westkust & Polder,1194,8,171,0,1000,8,4,0,19,0,0,1236
71057,V,50-59,1,0,Tessenderlo,LIMBURG,VLAAMS GEWEST,West-Limburg,1391,5,509,2,846,2,17,1,19,0,0,1443
11024,V,40-49,1,0,Kontich,ANTWERPEN,VLAAMS GEWEST,ZORA,1211,13,381,4,597,9,23,0,210,0,0,1295
11018,M,70-79,1,1,Hemiksem,ANTWERPEN,VLAAMS GEWEST,RupeLaar,424,0,85,0,334,0,0,0,5,0,0,439
37015,V,0-11,0,0,Tielt,WEST-VLAANDEREN,VLAAMS GEWEST,RITS,61,15,0,0,61,15,0,0,0,0,0,1223
38008,M,12-17,0,0,De Panne,WEST-VLAANDEREN,VLAAMS GEWEST,Westkust & Polder,246,7,0,0,246,7,0,0,0,0,0,283
37002,V,18-29,1,0,Dentergem,WEST-VLAANDEREN,VLAAMS GEWEST,RITS,522,4,35,1,450,3,12,0,25,0,0,570
44085,M,60-69,1,1,Lovendegem,OOST-VLAANDEREN,VLAAMS GEWEST,West-Meetjesland,801,1,125,0,672,1,3,0,1,0,0,820
44040,M,60-69,1,1,Melle,OOST-VLAANDEREN,VLAAMS GEWEST,Scheldekracht,306,0,33,0,270,0,0,0,3,0,0,312
71024,M,50-59,1,0,Herk-De-Stad,LIMBURG,VLAAMS GEWEST,Herkenrode,949,3,116,0,217,2,531,1,85,0,0,988
23045,V,30-39,1,0,Londerzeel,VLAAMS-BRABANT,VLAAMS GEWEST,Regio Grimbergen,1042,13,74,0,948,12,11,1,9,0,0,1158
11008,V,60-69,1,0,Brasschaat,ANTWERPEN,VLAAMS GEWEST,Noorderkempen,1349,3,259,0,1046,3,21,0,22,1,0,1434
35014,M,50-59,1,0,Oudenburg,WEST-VLAANDEREN,VLAAMS GEWEST,Houtland en Polder,690,6,123,2,548,4,6,0,13,0,0,725
73109,M,40-49,1,0,Moelingen,LIMBURG,VLAAMS GEWEST,ZOLim,182,2,20,0,105,2,1,0,56,0,0,222
11001,M,30-39,1,0,Aartselaar,ANTWERPEN,VLAAMS GEWEST,RupeLaar,720,18,25,0,670,18,15,0,10,0,0,783
72021,M,30-39,1,0,Maaseik,LIMBURG,VLAAMS GEWEST,Maasland,1285,11,49,0,1204,11,16,0,16,0,0,1495
11008,V,12-17,0,0,Brasschaat,ANTWERPEN,VLAAMS GEWEST,Noorderkempen,1132,15,4,0,1105,15,1,0,22,0,0,1267
13049,V,90-100+,1,1,Westerlo,ANTWERPEN,VLAAMS GEWEST,Zuiderkempen,153,4,56,1,91,3,0,0,6,0,0,166
33037,M,80-89,1,1,Zonnebeke,WEST-VLAANDEREN,VLAAMS GEWEST,Westhoek,255,4,79,1,169,3,2,0,5,0,0,269
23088,V,50-59,1,0,Vilvoorde,VLAAMS-BRABANT,VLAAMS GEWEST,BraVio,2610,29,639,7,1754,22,45,0,172,0,0,2899
41063,V,18-29,1,0,Sint-Lievens-Houtem,OOST-VLAANDEREN,VLAAMS GEWEST,Panacea,601,4,39,1,519,3,16,0,26,1,0,647
11039,M,50-59,1,0,Schilde,ANTWERPEN,VLAAMS GEWEST,Voorkempen,1453,4,370,1,905,3,18,0,160,0,0,1509
42010,V,0-11,0,0,Laarne,OOST-VLAANDEREN,VLAAMS GEWEST,Scheldekracht,56,9,0,0,56,9,0,0,0,0,0,707
46020,M,90-100+,1,1,Sint-Gillis-Waas,OOST-VLAANDEREN,VLAAMS GEWEST,N-O-Waasland,63,1,34,0,28,1,1,0,0,0,0,66
23025,V,80-89,1,1,Grimbergen,VLAAMS-BRABANT,VLAAMS GEWEST,Regio Grimbergen,1147,12,175,1,945,11,1,0,26,0,0,1223
11016,V,40-49,1,0,Essen,ANTWERPEN,VLAAMS GEWEST,Noorderkempen,1033,4,133,0,860,4,18,0,22,0,0,1162
35029,M,70-79,1,1,De Haan,WEST-VLAANDEREN,VLAAMS GEWEST,Oostkust,948,8,181,3,754,5,5,0,8,0,0,965
11055,V,12-17,0,0,Zoersel,ANTWERPEN,VLAAMS GEWEST,Voorkempen,688,8,3,0,663,8,2,0,20,0,0,730
23047,M,40-49,1,0,Machelen,VLAAMS-BRABANT,VLAAMS GEWEST,BraVio,821,24,121,4,584,18,7,2,109,0,0,1034
42003,V,60-69,1,0,Berlare,OOST-VLAANDEREN,VLAAMS GEWEST,Dender,545,5,136,2,401,3,6,0,2,0,0,557
71066,V,50-59,1,0,Zonhoven,LIMBURG,VLAAMS GEWEST,Herkenrode,1508,7,203,2,414,3,787,2,104,0,0,1577
36007,M,30-39,1,0,Ingelmunster,WEST-VLAANDEREN,VLAAMS GEWEST,RITS,638,9,13,0,607,9,4,0,14,0,0,717
13031,V,0-11,0,0,Oud-Turnhout,ANTWERPEN,VLAAMS GEWEST,Kempenland,54,10,0,0,54,10,0,0,0,0,0,942
24055,M,70-79,1,1,Kortenberg,VLAAMS-BRABANT,VLAAMS GEWEST,Leuven Zuid,741,8,84,3,648,5,6,0,3,0,0,767
41048,M,70-79,1,1,Ninove,OOST-VLAANDEREN,VLAAMS GEWEST,Dender Zuid,1619,4,321,0,1278,4,4,0,16,0,0,1671
72043,V,70-79,1,1,Overpelt,LIMBURG,VLAAMS GEWEST,Noord-Limburg,1416,9,328,1,1068,7,8,1,12,0,0,1458
13016,V,60-69,1,1,Hulshout,ANTWERPEN,VLAAMS GEWEST,Zuiderkempen,301,1,82,1,213,0,1,0,5,0,0,309
44045,M,18-29,1,0,Moerbeke-Waas,OOST-VLAANDEREN,VLAAMS GEWEST,Z-W-Waasland,369,5,7,0,350,5,2,0,10,0,0,425
11023,V,18-29,1,0,Kapellen,ANTWERPEN,VLAAMS GEWEST,Noorderkempen,1478,13,92,1,1267,12,36,0,83,0,0,1645
23044,M,80-89,1,1,Liedekerke,VLAAMS-BRABANT,VLAAMS GEWEST,Amalo,249,1,19,0,224,1,2,0,4,0,0,259
11044,M,18-29,1,0,Stabroek,ANTWERPEN,VLAAMS GEWEST,Antwerpen Centrum-Noord-Oost-Zuid,1056,12,18,0,422,6,541,6,75,0,0,1207
11007,V,12-17,0,0,Borsbeek,ANTWERPEN,VLAAMS GEWEST,ZORA,262,7,0,0,251,4,10,3,1,0,0,335
11013,M,30-39,1,0,Edegem,ANTWERPEN,VLAAMS GEWEST,ZORA,1304,9,48,0,1214,8,25,1,17,0,0,1416
36015,V,50-59,1,0,Roeselare,WEST-VLAANDEREN,VLAAMS GEWEST,Midden WVL,4153,22,1064,5,2946,17,23,0,119,1,0,4362
11023,V,40-49,1,0,Kapellen,ANTWERPEN,VLAAMS GEWEST,Noorderkempen,1558,10,209,0,1289,10,28,0,32,0,0,1663
13046,V,70-79,1,1,Vosselaar,ANTWERPEN,VLAAMS GEWEST,Kempenland,513,1,176,0,333,1,1,0,3,0,0,520
23039,V,40-49,1,0,Kapelle-Op-Den-Bos,VLAAMS-BRABANT,VLAAMS GEWEST,Regio Grimbergen,604,4,74,0,406,4,10,0,114,0,0,628
31040,M,60-69,1,1,Zedelgem,WEST-VLAANDEREN,VLAAMS GEWEST,WE40,641,3,227,3,407,0,1,0,6,0,0,655
34041,V,30-39,1,0,Wevelgem,WEST-VLAANDEREN,VLAAMS GEWEST,Regio Menen,1806,14,165,0,1525,13,20,1,96,0,0,1933
35013,V,90-100+,1,1,Oostende,WEST-VLAANDEREN,VLAAMS GEWEST,Oostende-Bredene,812,21,105,2,686,19,1,0,20,0,0,879
46014,M,80-89,1,1,Lokeren,OOST-VLAANDEREN,VLAAMS GEWEST,Z-W-Waasland,700,9,117,4,562,5,6,0,15,0,0,731
41018,V,30-39,1,0,Geraardsbergen,OOST-VLAANDEREN,VLAAMS GEWEST,Dender Zuid,1839,23,142,0,1645,23,34,0,18,0,0,2013
11023,V,50-59,1,0,Kapellen,ANTWERPEN,VLAAMS GEWEST,Noorderkempen,1959,9,513,0,1029,9,47,0,370,0,0,2069
24104,V,18-29,1,0,Tervuren,VLAAMS-BRABANT,VLAAMS GEWEST,Druivenstreek,1120,22,71,1,971,21,13,0,64,1,0,1418
46021,M,0-11,0,0,Sint-Niklaas,OOST-VLAANDEREN,VLAAMS GEWEST,Z-W-Waasland,312,55,0,0,312,55,0,0,0,0,0,5936
23033,M,60-69,1,1,Hoeilaart,VLAAMS-BRABANT,VLAAMS GEWEST,Druivenstreek,286,3,54,0,229,3,0,0,3,0,0,302
32011,V,60-69,1,1,Kortemark,WEST-VLAANDEREN,VLAAMS GEWEST,Houtland en Polder,342,1,51,1,287,0,0,0,4,0,0,351
72039,V,70-79,1,1,Helchteren,LIMBURG,VLAAMS GEWEST,MidWestLim,1206,5,321,1,871,4,1,0,13,0,0,1269
71069,M,70-79,1,1,Oostham,LIMBURG,VLAAMS GEWEST,West-Limburg,450,0,22,0,426,0,1,0,1,0,0,456
73083,M,60-69,1,0,Tongeren,LIMBURG,VLAAMS GEWEST,ZOLim,1128,2,159,1,952,1,9,0,8,0,0,1176
35005,M,12-17,0,0,Gistel,WEST-VLAANDEREN,VLAAMS GEWEST,Houtland en Polder,419,5,0,0,407,5,1,0,11,0,0,465
24041,V,0-11,0,0,Hoegaarden,VLAAMS-BRABANT,VLAAMS GEWEST,Zuidoost Hageland,31,2,0,0,30,2,1,0,0,0,0,417
44084,V,40-49,1,0,Aalter,OOST-VLAANDEREN,VLAAMS GEWEST,West-Meetjesland,1844,7,527,1,920,6,28,0,369,0,0,1917
46014,M,40-49,1,0,Lokeren,OOST-VLAANDEREN,VLAAMS GEWEST,Z-W-Waasland,2659,25,363,0,1739,25,14,0,543,0,0,2882
11016,M,30-39,1,0,Essen,ANTWERPEN,VLAAMS GEWEST,Noorderkempen,1015,10,24,0,975,10,6,0,10,0,0,1151
24055,V,0-11,0,0,Kortenberg,VLAAMS-BRABANT,VLAAMS GEWEST,Leuven Zuid,72,10,0,0,72,10,0,0,0,0,0,1345
71034,M,60-69,1,1,Leopoldsburg,LIMBURG,VLAAMS GEWEST,West-Limburg,454,0,69,0,378,0,1,0,6,0,0,475
11053,M,18-29,1,0,Wuustwezel,ANTWERPEN,VLAAMS GEWEST,Noorderkempen,1346,12,29,0,1158,12,8,0,151,0,0,1555
12029,V,90-100+,1,1,Putte,ANTWERPEN,VLAAMS GEWEST,Bonstato,121,2,52,0,58,2,0,0,11,0,0,132
