NIS_CD,GENDER_CD,AGE_CD,ADULT_FL(18+),SENIOR_FL(65+),MUNICIPALITY,PROVINCE,REGION,EERSTELIJNSZONE,FULLY_VACCINATED_AMT,PARTLY_VACCINATED_AMT,FULLY_VACCINATED_AZ_AMT,PARTLY_VACCINATED_AZ_AMT,FULLY_VACCINATED_PF_AMT,PARTLY_VACCINATED_PF_AMT,FULLY_VACCINATED_MO_AMT,PARTLY_VACCINATED_MO_AMT,FULLY_VACCINATED_JJ_AMT,FULLY_VACCINATED_OTHER_AMT,PARTLY_VACCINATED_OTHER_AMT,BOOSTER_AMT,POPULATION_NBR
44081,M,50-59,1,0,Zulte,OOST-VLAANDEREN,VLAAMS GEWEST,Schelde en Leie,1209,5,467,1,560,4,5,0,177,0,0,94,1265
31022,M,18-29,1,0,Oostkamp,WEST-VLAANDEREN,VLAAMS GEWEST,WE40,1372,13,41,0,1158,13,46,0,127,0,0,86,1504
41081,M,40-49,1,0,Zottegem,OOST-VLAANDEREN,VLAAMS GEWEST,Panacea,1746,11,93,0,1360,11,23,0,270,0,0,350,1849
24048,M,70-79,1,1,Keerbergen,VLAAMS-BRABANT,VLAAMS GEWEST,Leuven Noord,671,4,234,2,420,2,4,0,13,0,0,621,697
23016,V,50-59,1,0,Dilbeek,VLAAMS-BRABANT,VLAAMS GEWEST,Pajottenland,2885,18,761,2,1831,14,56,2,236,1,0,707,3156
13044,M,60-69,1,0,Vorselaar,ANTWERPEN,VLAAMS GEWEST,Middenkempen,331,0,53,0,275,0,0,0,3,0,0,108,339
11008,V,50-59,1,0,Brasschaat,ANTWERPEN,VLAAMS GEWEST,Noorderkempen,2711,10,644,3,1435,6,88,1,543,1,0,932,2914
11004,M,50-59,1,0,Boechout,ANTWERPEN,VLAAMS GEWEST,ZORA,1006,3,336,0,643,3,8,0,19,0,0,315,1045
41018,M,60-69,1,1,Geraardsbergen,OOST-VLAANDEREN,VLAAMS GEWEST,Dender Zuid,985,4,358,0,612,4,7,0,8,0,0,469,1020
71004,M,12-17,0,0,Beringen,LIMBURG,VLAAMS GEWEST,West-Limburg,1337,50,0,0,1297,50,0,0,40,0,0,6,1629
11009,V,5-11,0,0,Brecht,ANTWERPEN,VLAAMS GEWEST,Voorkempen,107,7,0,0,107,7,0,0,0,0,0,2,1049
11054,V,70-79,1,1,Zandhoven,ANTWERPEN,VLAAMS GEWEST,Voorkempen,656,2,174,0,478,2,1,0,3,0,0,614,667
12009,V,18-29,1,0,Duffel,ANTWERPEN,VLAAMS GEWEST,Pallieterland,1036,8,94,0,859,8,20,0,63,0,0,227,1173
35029,V,60-69,1,0,De Haan,WEST-VLAANDEREN,VLAAMS GEWEST,Oostkust,563,1,59,0,493,1,7,0,4,0,0,127,599
12025,M,18-29,1,0,Mechelen,ANTWERPEN,VLAAMS GEWEST,Mechelen-Katelijne,5658,107,144,0,4754,106,51,1,700,9,0,408,6630
31022,M,60-69,1,1,Oostkamp,WEST-VLAANDEREN,VLAAMS GEWEST,WE40,617,0,124,0,488,0,4,0,1,0,0,375,634
11005,V,18-29,1,0,Boom,ANTWERPEN,VLAAMS GEWEST,RupeLaar,1136,30,78,0,1009,30,18,0,31,0,0,166,1356
23025,V,60-69,1,0,Grimbergen,VLAAMS-BRABANT,VLAAMS GEWEST,Regio Grimbergen,1111,8,224,2,778,6,19,0,90,0,0,279,1201
32006,M,70-79,1,1,Houthulst,WEST-VLAANDEREN,VLAAMS GEWEST,Westhoek,345,5,91,1,251,4,0,0,3,0,0,305,359
37007,V,18-29,1,0,Meulebeke,WEST-VLAANDEREN,VLAAMS GEWEST,RITS,646,4,39,0,557,4,5,0,45,0,0,127,707
13010,V,60-69,1,1,Grobbendonk,ANTWERPEN,VLAAMS GEWEST,Middenkempen,350,0,94,0,254,0,0,0,2,0,0,247,359
11024,M,18-29,1,0,Kontich,ANTWERPEN,VLAAMS GEWEST,ZORA,1353,12,40,0,1180,12,20,0,113,0,0,89,1493
24104,M,40-49,1,0,Tervuren,VLAAMS-BRABANT,VLAAMS GEWEST,Druivenstreek,1423,19,153,7,1030,11,19,1,220,1,0,117,1580
24134,M,30-39,1,0,Scherpenheuvel,VLAAMS-BRABANT,VLAAMS GEWEST,Demerland,1231,13,29,1,1166,12,10,0,26,0,0,74,1323
31004,M,18-29,1,0,Blankenberge,WEST-VLAANDEREN,VLAAMS GEWEST,Oostkust,985,20,26,1,790,19,12,0,157,0,0,164,1084
11029,M,5-11,0,0,Mortsel,ANTWERPEN,VLAAMS GEWEST,ZORA,95,15,0,0,95,15,0,0,0,0,0,0,1077
44083,M,18-29,1,0,Deinze,OOST-VLAANDEREN,VLAAMS GEWEST,Schelde en Leie,2684,36,57,0,2350,36,31,0,245,1,0,120,2901
23039,V,18-29,1,0,Kapelle-Op-Den-Bos,VLAAMS-BRABANT,VLAAMS GEWEST,Regio Grimbergen,568,5,31,0,505,5,11,0,21,0,0,75,614
24059,M,90-100+,1,1,Landen,VLAAMS-BRABANT,VLAAMS GEWEST,Zuidoost Hageland,33,1,26,0,6,1,0,0,1,0,0,26,41
34023,M,18-29,1,0,Kuurne,WEST-VLAANDEREN,VLAAMS GEWEST,Regio Kortrijk,829,20,20,0,361,8,409,12,39,0,0,52,924
13014,V,12-17,0,0,Hoogstraten,ANTWERPEN,VLAAMS GEWEST,Kempenland,566,4,0,0,549,4,1,0,16,0,0,11,645
24086,V,70-79,1,1,Oud-Heverlee,VLAAMS-BRABANT,VLAAMS GEWEST,Leuven Zuid,547,2,93,0,450,2,0,0,4,0,0,512,565
73006,M,18-29,1,0,Bilzen,LIMBURG,VLAAMS GEWEST,ZOLim,1902,22,47,1,1738,21,24,0,93,0,0,64,2143
11023,M,50-59,1,0,Kapellen,ANTWERPEN,VLAAMS GEWEST,Noorderkempen,1997,3,512,1,1033,2,20,0,432,0,0,472,2083
13016,M,5-11,0,0,Hulshout,ANTWERPEN,VLAAMS GEWEST,Zuiderkempen,31,17,0,0,31,17,0,0,0,0,0,1,411
24130,V,50-59,1,0,Zoutleeuw,VLAAMS-BRABANT,VLAAMS GEWEST,Zuidoost Hageland,642,3,160,2,463,1,3,0,16,0,0,170,648
35006,V,18-29,1,0,Ichtegem,WEST-VLAANDEREN,VLAAMS GEWEST,Houtland en Polder,892,4,77,0,751,4,10,0,54,0,0,179,947
72020,V,18-29,1,0,Lommel,LIMBURG,VLAAMS GEWEST,Noord-Limburg,1937,29,170,0,1706,29,25,0,35,1,0,293,2168
24109,V,18-29,1,0,Tremelo,VLAAMS-BRABANT,VLAAMS GEWEST,Leuven Noord,890,9,90,0,649,9,6,0,145,0,0,269,899
42025,V,90-100+,1,1,Wetteren,OOST-VLAANDEREN,VLAAMS GEWEST,Scheldekracht,194,6,78,3,109,3,0,0,7,0,0,173,211
37015,V,12-17,0,0,Tielt,WEST-VLAANDEREN,VLAAMS GEWEST,RITS,545,12,0,0,536,12,0,0,9,0,0,9,611
12035,M,50-59,1,0,Sint-Katelijne-Waver,ANTWERPEN,VLAAMS GEWEST,Mechelen-Katelijne,1525,3,370,1,1123,2,15,0,17,0,0,180,1571
35002,V,40-49,1,0,Bredene,WEST-VLAANDEREN,VLAAMS GEWEST,Oostende-Bredene,1004,4,225,1,606,3,26,0,147,0,0,275,1048
24094,M,12-17,0,0,Rotselaar,VLAAMS-BRABANT,VLAAMS GEWEST,Leuven Noord,563,6,0,0,535,6,1,0,27,0,0,18,596
34023,V,70-79,1,1,Kuurne,WEST-VLAANDEREN,VLAAMS GEWEST,Regio Kortrijk,693,1,237,1,196,0,254,0,6,0,0,646,722
11052,V,30-39,1,0,Wommelgem,ANTWERPEN,VLAAMS GEWEST,Antwerpen Centrum-Noord-Oost-Zuid,678,9,54,0,274,4,337,5,13,0,0,132,778
12029,M,50-59,1,0,Putte,ANTWERPEN,VLAAMS GEWEST,Bonstato,1387,6,398,1,953,5,12,0,24,0,0,252,1425
31006,M,90-100+,1,1,Damme,WEST-VLAANDEREN,VLAAMS GEWEST,Oostkust,44,1,30,1,14,0,0,0,0,0,0,38,48
13010,M,60-69,1,0,Grobbendonk,ANTWERPEN,VLAAMS GEWEST,Middenkempen,443,4,74,1,359,3,7,0,3,0,0,113,468
11018,V,18-29,1,0,Hemiksem,ANTWERPEN,VLAAMS GEWEST,RupeLaar,699,9,55,0,609,9,13,0,22,0,0,109,765
13011,V,40-49,1,0,Herentals,ANTWERPEN,VLAAMS GEWEST,Middenkempen,1647,5,235,0,1264,5,28,0,120,0,0,385,1721
43010,M,60-69,1,0,Maldegem,OOST-VLAANDEREN,VLAAMS GEWEST,West-Meetjesland,782,4,102,0,672,4,4,0,4,0,0,112,807
12021,M,12-17,0,0,Lier,ANTWERPEN,VLAAMS GEWEST,Pallieterland,1027,15,1,0,991,15,1,0,34,0,0,25,1195
34027,V,30-39,1,0,Menen,WEST-VLAANDEREN,VLAAMS GEWEST,Regio Menen,1786,20,151,0,1556,20,31,0,48,0,0,339,2063
24130,V,60-69,1,1,Zoutleeuw,VLAAMS-BRABANT,VLAAMS GEWEST,Zuidoost Hageland,274,1,113,1,152,0,0,0,9,0,0,179,275
23045,M,70-79,1,1,Londerzeel,VLAAMS-BRABANT,VLAAMS GEWEST,Regio Grimbergen,784,4,26,0,756,4,0,0,2,0,0,723,810
23088,V,40-49,1,0,Vilvoorde,VLAAMS-BRABANT,VLAAMS GEWEST,BraVio,2681,41,481,1,1830,38,45,2,325,0,0,267,3204
72020,M,60-69,1,1,Lommel,LIMBURG,VLAAMS GEWEST,Noord-Limburg,1060,4,196,1,850,3,7,0,7,0,0,486,1098
71002,V,60-69,1,0,As,LIMBURG,VLAAMS GEWEST,Kemp en Duin,273,2,79,0,185,2,6,0,3,0,0,110,288
