NIS_CD,GENDER_CD,AGE_CD,ADULT_FL(18+),SENIOR_FL(65+),POPULATION_NBR,MUNICIPALITY,PROVINCE,REGION,EERSTELIJNSZONE,FULLY_VACCINATED_AMT,PARTLY_VACCINATED_AMT,FULLY_VACCINATED_AZ_AMT,PARTLY_VACCINATED_AZ_AMT,FULLY_VACCINATED_PF_AMT,PARTLY_VACCINATED_PF_AMT,FULLY_VACCINATED_MO_AMT,PARTLY_VACCINATED_MO_AMT,FULLY_VACCINATED_JJ_AMT
37020,V,30-39,1,0,543,Ardooie,West-Vlaanderen,Vlaams Gewest,Midden WVL,111,64,16,41,86,22,9,1,0
45041,V,20-29,1,0,1495,Ronse,Oost-Vlaanderen,Vlaams Gewest,Vlaamse Ardennen,163,123,17,70,128,50,17,3,1
13046,M,50-59,1,0,889,Vosselaar,Antwerpen,Vlaams Gewest,Kempenland,53,402,2,300,40,99,5,3,6
72030,M,70-79,1,1,639,Peer,Limburg,Vlaams Gewest,Noord-Limburg,316,341,0,166,312,175,3,0,1
13010,M,60-69,1,1,381,Grobbendonk,Antwerpen,Vlaams Gewest,Middenkempen,37,334,0,99,36,235,0,0,1
72003,V,50-59,1,0,992,Bocholt,Limburg,Vlaams Gewest,Noord-Limburg,150,357,15,199,129,157,5,1,1
31022,M,80-89,1,1,550,Oostkamp,West-Vlaanderen,Vlaams Gewest,WE40,423,155,0,129,413,26,7,0,3
71034,V,30-39,1,0,1097,Leopoldsburg,Limburg,Vlaams Gewest,West-Limburg,113,105,13,74,89,30,9,1,2
23101,V,20-29,1,0,957,Sint-Genesius-Rode,Vlaams-Brabant,Vlaams Gewest,Zennevallei,71,47,6,25,57,22,6,0,2
23050,V,70-79,1,1,851,Meise,Vlaams-Brabant,Vlaams Gewest,Regio Grimbergen,401,426,0,310,398,116,2,0,1
72039,V,20-29,1,0,1643,Houthalen-Helchteren,Limburg,Vlaams Gewest,MidWestLim,205,94,37,59,156,35,12,0,0
23096,M,90-100+,1,1,86,Zemst,Vlaams-Brabant,Vlaams Gewest,BraViO,40,64,0,62,37,2,0,0,3
24011,V,50-59,1,0,682,Bierbeek,Vlaams-Brabant,Vlaams Gewest,Leuven Zuid,183,200,13,93,145,105,15,2,10
36006,V,40-49,1,0,649,Hooglede,West-Vlaanderen,Vlaams Gewest,Midden WVL,131,132,17,56,110,76,2,0,2
45059,V,60-69,1,1,439,Brakel,Oost-Vlaanderen,Vlaams Gewest,Panacea,22,413,0,63,20,349,2,1,0
42003,M,60-69,1,0,527,Berlare,Oost-Vlaanderen,Vlaams Gewest,Dender,30,323,0,59,25,264,4,0,1
34025,M,40-49,1,0,370,Lendelede,West-Vlaanderen,Vlaams Gewest,RITS,12,48,1,14,9,34,0,0,2
12002,V,60-69,1,0,435,Berlaar,Antwerpen,Vlaams Gewest,Pallieterland,36,271,1,75,30,196,5,0,0
13023,M,80-89,1,1,132,Merksplas,Antwerpen,Vlaams Gewest,Kempenland,120,17,0,14,120,3,0,0,0
42010,V,70-79,1,1,622,Laarne,Oost-Vlaanderen,Vlaams Gewest,Scheldekracht,336,290,0,185,330,105,0,0,6
31006,V,60-69,1,0,450,Damme,West-Vlaanderen,Vlaams Gewest,Oostkust,56,252,0,27,47,224,9,1,0
71022,V,70-79,1,1,4017,Hasselt,Limburg,Vlaams Gewest,Herkenrode,2327,1719,2,1461,724,222,1580,36,21
71057,M,40-49,1,0,1311,Tessenderlo,Limburg,Vlaams Gewest,West-Limburg,37,101,8,53,19,47,5,1,5
12009,M,90-100+,1,1,57,Duffel,Antwerpen,Vlaams Gewest,Pallieterland,30,38,0,36,29,2,0,0,1
37011,V,70-79,1,1,305,Pittem,West-Vlaanderen,Vlaams Gewest,RITS,142,156,0,98,140,58,0,0,2
13001,M,50-59,1,0,1053,Arendonk,Antwerpen,Vlaams Gewest,Kempenland,77,227,3,124,39,103,6,0,29
36007,M,30-39,1,0,717,Ingelmunster,West-Vlaanderen,Vlaams Gewest,RITS,17,21,0,12,13,9,4,0,0
13010,V,80-89,1,1,294,Grobbendonk,Antwerpen,Vlaams Gewest,Middenkempen,201,100,0,45,194,55,1,0,6
37007,M,10-19,1,0,135,Meulebeke,West-Vlaanderen,Vlaams Gewest,RITS,5,2,0,0,5,2,0,0,0
13004,M,40-49,1,0,1268,Beerse,Antwerpen,Vlaams Gewest,Kempenland,56,108,5,44,41,63,3,1,7
35014,M,50-59,1,0,725,Oudenburg,West-Vlaanderen,Vlaams Gewest,Houtland en Polder,33,280,0,36,30,240,3,4,0
24054,M,40-49,1,0,498,Kortenaken,Vlaams-Brabant,Vlaams Gewest,Zuidoost Hageland,26,25,3,19,20,6,2,0,1
24134,V,70-79,1,1,1220,Scherpenheuvel-Zichem,Vlaams-Brabant,Vlaams Gewest,Demerland,631,616,1,282,626,331,2,3,2
